16, 8
0.169825, 0.0140572, 0.0354585, 0.00890896, 0.289304, 0.314592, 0.109283, 0.0987673, 0.108324
1.32698, 0.161632, 0.19036, 0.0903848, 0.194354, 0.322707, 0.238968, 0.402933, 0.476193
2.70826, 0.223565, 0.269357, 0.154065, 0.138612, 0.164153, 0.975072, 1.23162, 0.957833
2.5, 0.0114172, 0.0217142, 0.0315076, 0.00509348, 0.0549349, 1.43715, 3.03399, 0.637021
1.39705, 0.0554628, 0.0412042, 0.0842197, 0.0899359, 0.241491, 2.38352, 1.37805, 0.386137
0.487881, 0.100067, 0.156645, 0.118059, 0.0881778, 0.080763, 0.0980086, 0.0367552, 0.0303196
0.889291, 0.21959, 0.164476, 0.0738215, 0.0898898, 0.18317, 0.0910301, 0.126768, 0.178396
0.855047, 0.478749, 0.352077, 0.217891, 0.388759, 0.345203, 0.383754, 0.0191557, 0.0468848
0.174178, 0.176818, 0.116204, 0.370697, 2.34377, 1.54261, 0.219378, 0.315024, 0.281846
1.03337, 0.900669, 0.806195, 1.61375, 4.0492, 2.21729, 0.741702, 1.17995, 1.89725
0.438836, 0.568258, 0.266497, 0.718538, 2.97117, 1.03108, 1.27441, 1.1076, 0.714657
0.517616, 0.593171, 0.715358, 1.07197, 1.21637, 1.0112, 2.80618, 2.41937, 0.926295
0.260758, 0.739837, 1.15801, 0.336693, 0.883801, 1.84241, 4.41153, 2.96618, 0.700427
0.246107, 0.777365, 0.899256, 0.330185, 0.759452, 3.62534, 3.51132, 0.85482, 0.485737
0.389546, 1.70023, 1.09834, 0.127561, 0.203456, 1.0768, 1.7587, 0.381673, 0.29555
0.230335, 0.637858, 0.203546, 0.0512431, 0.429713, 0.848044, 0.538483, 0.207316, 0.070791
0.229975, 0.032856, 0.223279, 0.84552, 2.94296, 1.70965, 0.186496, 0.127144, 0.0810299
0.209799, 0.173264, 0.299647, 1.50468, 2.9534, 1.82514, 0.335652, 0.1287, 0.233188
0.473788, 0.831207, 0.255446, 1.0011, 2.46499, 1.60846, 0.52464, 0.285635, 0.456863
1.84814, 1.9526, 1.62527, 0.724247, 1.57147, 1.06185, 0.310623, 0.349565, 0.657059
0.625277, 2.04839, 3.37931, 1.56957, 2.87044, 2.56805, 1.87425, 1.391, 1.26164
0.550301, 1.8425, 2.09409, 0.527465, 0.561178, 1.0418, 1.40751, 1.0672, 1.08164
0.570746, 2.11062, 2.55896, 0.138068, 0.554563, 2.47973, 2.46487, 0.673256, 0.188932
0.0367647, 0.0660286, 0.337057, 0.400081, 0.717075, 1.08177, 0.404215, 0.218004, 0.180801
0.167826, 0.0543047, 0.252805, 0.418482, 2.51676, 1.33108, 0.272789, 0.219023, 0.183991
0.412919, 0.418211, 0.437943, 0.838974, 3.01888, 1.26441, 0.393473, 0.101858, 0.232371
0.45993, 0.700233, 0.898842, 0.966852, 1.4723, 0.77698, 0.539603, 0.518462, 0.63288
0.594964, 1.23853, 2.09168, 1.34037, 1.4453, 1.43098, 0.876255, 1.02019, 2.20315
0.706462, 1.82292, 1.92712, 1.83158, 3.06228, 3.59804, 2.64797, 1.97004, 2.17965
0.491149, 0.884396, 0.791553, 1.30712, 2.40014, 2.9721, 1.94418, 0.760552, 1.20292
0.516278, 0.474001, 0.490674, 2.03788, 1.92455, 3.12652, 2.07761, 0.827827, 1.01881
0.222029, 0.265171, 0.574551, 1.09548, 0.689178, 0.858705, 0.624823, 0.470601, 0.805166
