[0.340789 0.0336572 0.139359 0.182145 0.27836 0.225426 0.0555646 0.0556455 0.120421 
 ;1.58704 0.394029 0.302316 0.709567 1.45951 1.2365 1.11808 0.757607 0.706526 
 ;0.889779 0.41965 0.448993 0.440482 1.05576 0.769512 0.882695 0.714085 0.885101 
 ;0.633517 0.447059 0.268462 0.366399 0.841706 1.02049 0.332939 0.203798 0.870944 
 ;0.992408 0.55421 0.511294 1.13033 1.99918 1.71546 0.863799 0.500325 0.515783 
 ;0.61386 0.308891 0.280662 0.982442 1.20988 1.78354 0.94021 0.363516 0.214802 
 ;0.232537 0 0.0842829 0.650439 0.999784 1.82303 1.21315 0.859222 0.162003 
 ;0.527731 0.20934 0.367723 0.493922 1.06806 2.16493 1.70887 0.753834 0.297554 
 ;1.09416 0.360263 0.548875 0.721745 0.762983 0.539574 0.593429 0.462599 0.428235 
 ;1.11468 0.539055 0.63314 0.553721 0.846087 0.965714 0.654438 0.563568 0.533638 
 ;0.554747 0.345207 0.709 0.74034 0.594985 1.11208 1.19915 0.644072 0.494238 
 ;0.247288 0.513073 1.11941 1.20712 2.60947 1.92527 0.532244 0.643404 0.45421 
 ;0.471096 0.723166 2.02501 2.58442 2.57714 2.71237 1.23858 0.712697 0.382749 
 ;0.328833 0.395507 0.753765 1.41019 2.90335 2.52273 1.23463 0.719567 0.242232 
 ;0.478834 0.671179 0.571964 1.0334 2.5989 2.54191 0.879258 0.581242 0.489829 
 ;0.589504 0.662818 1.09051 1.45625 1.30977 1.77936 1.02769 0.804515 0.414173 
 ;0.378062 0.655494 1.0886 1.74735 2.23422 2.25788 1.36949 0.777042 0.356564 
 ;0.735065 0.705557 0.872521 1.15203 0.883363 1.02838 1.10045 0.685739 0.642485 
 ;0.613201 0.545269 0.76964 1.86188 2.11792 2.0334 1.21437 0.655138 0.496132 
 ;0.646345 0.348061 0.69313 1.50151 3.06034 2.23383 1.7463 0.455611 0.399803 
 ;0.507202 0.347232 0.689217 1.25646 2.62203 2.27357 1.26041 0.690858 0.327591 
 ;0.724444 0.643451 0.719182 0.639891 1.0058 1.07761 1.00582 0.751855 1.05057 
 ;0.441509 0.583927 0.76327 1.18949 3.51196 2.10396 1.14144 0.600186 0.476236 
