62, 62
0.702842, 0.40057, 0.212427, 0.137807, 0.338743, 0.340531, 0.120533, 0.16802, 0.46757
0.660062, 0.457419, 0.436649, 0.266538, 0.374244, 0.710577, 0.879447, 0.906684, 0.338774
0.818472, 0.322106, 0.282266, 0.151581, 0.341561, 0.600083, 1.07157, 1.70745, 0.779361
1.54513, 0.478621, 0.224113, 0.207166, 0.519058, 0.844564, 1.201, 1.22644, 1.25214
1.16062, 0.423693, 0.26943, 0.185908, 0.80059, 1.23905, 1.04699, 1.24096, 1.71881
1.14431, 0.551713, 0.319765, 0.113578, 0.97329, 1.5573, 1.38502, 1.41783, 2.43269
2.53371, 1.89212, 1.07556, 1.04826, 1.0178, 0.93913, 0.494184, 0.502009, 0.841206
1.23721, 0.908252, 1.08526, 0.694373, 0.403735, 0.266146, 0.18832, 0.209679, 0.330235
0.568697, 0.35353, 0.51699, 0.663856, 0.455405, 0.329986, 0.510785, 0.580929, 0.779035
0.643076, 0.1188, 0.290427, 0.534982, 0.549183, 0.50289, 0.669727, 1.04925, 1.25577
1.22572, 0.308395, 0.236266, 0.381809, 0.426428, 0.864622, 1.02431, 0.69897, 1.41218
1.11087, 0.271572, 0.372884, 0.34394, 0.3436, 1.85919, 1.63387, 1.35331, 2.53808
2.25756, 0.62561, 0.643742, 0.374294, 0.936592, 0.850505, 1.36113, 1.51168, 2.65954
5.58259, 2.66888, 2.22732, 1.44073, 1.2225, 0.656798, 1.11497, 1.40203, 2.88923
2.9673, 3.36081, 2.17212, 1.57199, 0.941441, 0.456385, 1.49414, 2.17935, 4.55301
2.22635, 1.60803, 0.716957, 1.00637, 1.07694, 0.563531, 0.999737, 0.67042, 1.1178
2.20882, 1.66597, 1.15897, 1.17981, 0.87341, 0.690415, 0.484857, 0.990782, 3.8721
1.41229, 2.41307, 3.59795, 2.32259, 0.699777, 0.671558, 0.437801, 0.673419, 2.9795
0.537559, 0.997211, 0.735767, 0.714881, 0.298641, 0.228767, 0.403811, 0.561674, 1.06135
0.572123, 0.723365, 0.892151, 1.17973, 0.455295, 0.4332, 0.229952, 0.295956, 0.764006
1.36667, 0.968812, 1.31935, 0.656698, 0.46041, 0.398518, 0.279258, 0.489257, 0.813358
0.768302, 0.849622, 0.862744, 0.535591, 0.497236, 0.267925, 0.334231, 0.480759, 0.77812
0.789058, 1.18389, 1.31839, 0.628255, 0.431173, 0.385716, 0.348717, 0.200771, 0.444504
0.523304, 0.42764, 0.644493, 0.502781, 0.331701, 0.335599, 0.333075, 0.252701, 0.447124
0.500408, 0.655895, 0.662548, 0.517355, 0.384244, 0.31929, 0.451376, 0.140812, 0.203855
0.332393, 0.347639, 0.295797, 0.31164, 0.211447, 0.215259, 0.160767, 0.270381, 0.211453
0.191967, 0.0571494, 0.0585095, 0.058633, 0.131247, 0.081751, 0.0487247, 0.109575, 0.0517421
0.0119485, 0, 0, 0, 0.00462788, 0.00309271, 0.00155505, 0.00287452, 0.00208757
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0.0134191, 0, 0.00120198, 0.00186175, 0.00692033, 0.00466055, 0.0034306, 0.00514826, 0
0.0970588, 0.0733711, 0.0819692, 0.0519477, 0.0787861, 0.0833243, 0.0716919, 0.0913586, 0
0.3393, 0.0668819, 0.121852, 0.0651955, 0.0951599, 0.0863228, 0.0656102, 0.0928794, 0.0735152
0.319891, 0.056311, 0.205654, 0.127132, 0.123337, 0.106892, 0.124615, 0.123367, 0.0646077
0.341196, 0.150144, 0.337402, 0.19313, 0.174957, 0.129915, 0.273477, 0.19183, 0.0518303
0.624964, 0.233954, 0.473072, 0.352297, 0.253262, 0.185244, 0.216632, 0.34296, 0.469579
0.497861, 0.253064, 0.255205, 0.219925, 0.26559, 0.271824, 0.195978, 0.337968, 0.411772
0.451309, 0.3721, 0.480798, 0.361531, 0.391524, 0.462727, 0.522798, 0.438642, 0.301589
0.891096, 1.12532, 1.58316, 0.779805, 0.945574, 0.439852, 0.539034, 0.760356, 0.485839
0.729756, 0.631711, 0.982394, 0.753801, 0.933833, 1.34251, 1.35996, 0.948721, 0.72613
0.360588, 0.136305, 0.15751, 0.268022, 1.55933, 4.06717, 0.635729, 0.536948, 3.14609
2.06224, 0.594577, 1.03772, 0.397051, 0.963349, 3.5062, 1.37453, 3.06391, 2.80447
1.67849, 0.944707, 0.332619, 0.490063, 0.70002, 1.45242, 3.30062, 6.17633, 3.62125
0.978188, 0.737327, 0.707405, 0.756251, 0.347997, 1.01617, 1.20982, 1.1071, 1.19453
1.2867, 0.607606, 1.16708, 0.787812, 0.726546, 0.948581, 0.909419, 0.713193, 1.55199
2.97901, 1.58395, 0.961433, 1.07677, 1.39632, 0.729087, 0.612569, 2.61839, 4.28205
4.44542, 2.66413, 1.2986, 1.49285, 0.871346, 0.18372, 0.884642, 3.06417, 7.7139
2.29322, 2.65336, 2.80126, 3.15594, 1.5255, 0.897533, 0.684883, 0.767935, 1.75669
1.01802, 0.683165, 0.529695, 0.614224, 0.73346, 0.807042, 0.825101, 0.665741, 0.73309
0.464018, 0.363715, 0.381375, 0.401282, 0.482074, 0.403316, 0.563267, 0.396067, 0.291132
0.533226, 0.456552, 0.46914, 0.549689, 0.479851, 0.263119, 0.254054, 0.173089, 0.266613
0.784321, 0.608195, 0.531078, 0.897626, 0.742428, 0.440339, 0.222392, 0.223488, 0.324897
1.18043, 0.717717, 1.21846, 2.21807, 2.72959, 1.0623, 0.876825, 0.684875, 0.516054
2.80885, 2.14452, 3.59892, 2.71937, 1.3607, 0.952995, 1.48334, 1.23291, 3.82059
2.46249, 2.27821, 5.7379, 1.27123, 1.15391, 0.595546, 0.342778, 0.380734, 1.03488
0.931002, 0.336448, 0.570561, 0.439244, 0.899252, 0.353478, 0.43668, 0.675318, 0.474295
1.53867, 0.606771, 0.654398, 0.70455, 2.10956, 1.19533, 0.770129, 0.454849, 0.126279
1.24304, 1.61534, 7.0739, 3.67021, 2.88055, 2.59356, 1.73711, 0.637004, 0.599737
3.00307, 3.64694, 5.20066, 3.1295, 1.51878, 1.03237, 0.588853, 0.597781, 0.815924
0.519256, 1.42804, 0.531556, 0.574017, 1.43241, 1.20104, 0.394148, 0.960386, 1.57331
0.405437, 0.753469, 0.771922, 0.65847, 0.591654, 0.817189, 0.61002, 0.903234, 1.39751
0.307998, 0.309881, 0.42807, 0.209285, 0.263385, 1.33074, 2.4399, 2.47201, 1.49112
0.302291, 0.587442, 0.270837, 0.261553, 0.560134, 1.87389, 2.9487, 2.91492, 2.90815
0.341534, 0.371834, 0.592564, 0.457928, 0.686453, 1.94812, 2.63303, 2.59504, 3.24625
1.40294, 1.25108, 0.480901, 0.775717, 2.0991, 3.01106, 3.41085, 4.74378, 4.99315
2.69718, 1.98012, 0.495343, 0.694893, 2.96578, 2.6973, 1.92886, 3.29664, 5.9537
0.758854, 0.657968, 0.465103, 0.612911, 0.504977, 0.664564, 1.25383, 1.62271, 1.54722
0.38448, 0.675136, 0.487597, 0.247358, 0.465416, 0.639063, 1.85785, 2.10926, 1.96649
0.74019, 0.521601, 0.278855, 0.363277, 0.783356, 1.05778, 1.91685, 2.6969, 2.9445
0.546168, 0.837633, 0.590779, 1.01956, 0.686597, 0.924198, 1.46148, 1.80795, 2.16327
0.464089, 0.650038, 0.705168, 0.795858, 0.684861, 1.79673, 2.73514, 2.67161, 3.1748
3.00687, 1.7959, 0.954605, 0.863349, 0.958851, 1.84977, 3.29327, 4.21869, 3.87103
7.46957, 5.99663, 3.0722, 2.02971, 1.26742, 1.00011, 0.898482, 0.868722, 4.22373
3.88364, 5.80384, 2.98004, 3.57516, 2.09268, 1.35132, 2.42657, 1.92725, 4.58498
1.29639, 1.59334, 1.41592, 0.863602, 1.13656, 1.96628, 3.50524, 3.82784, 4.22416
4.36004, 5.10529, 2.61832, 1.26453, 1.27614, 1.64726, 1.26533, 1.34891, 5.19307
4.31088, 5.35212, 2.51674, 1.62957, 1.83247, 1.21991, 0.794407, 1.71003, 5.39405
2.63848, 4.54957, 1.52327, 3.00987, 3.22721, 1.24235, 0.784911, 0.797812, 1.78399
1.37587, 3.59585, 2.99415, 4.21282, 2.40285, 1.26371, 0.668357, 0.291958, 1.05519
1.2666, 2.06942, 1.39074, 1.55183, 1.86512, 1.69739, 1.20943, 1.05391, 2.65081
0.948442, 3.4189, 5.49621, 2.75152, 2.7124, 1.18281, 0.610105, 0.609821, 1.39966
0.75637, 1.83807, 3.00342, 1.82416, 1.20145, 0.858382, 0.60496, 0.329292, 1.44328
0.416397, 0.785547, 0.997681, 0.898384, 0.825098, 0.646481, 0.42261, 0.891221, 0.669254
0.282243, 1.31416, 2.57304, 1.41744, 0.539006, 0.233865, 0.339021, 0.618066, 0.575405
